0,0
0,-0.0001
1.73205,-0.0002
-1.73205,0.0002
-1.22465e-16,0.0001
1.73205,0.0002
-1.73205,-0.0002
0,-0.0002
0.57735,-0.00023094
1.73205,-0.0004
4.5036e+15,-9.0072e+11
-1.73205,0.0004
-0.57735,0.00023094
-1.22465e-16,0.0002
0.57735,0.00023094
1.73205,0.0004
9.0072e+15,1.80144e+12
-1.73205,-0.0004
-0.57735,-0.00023094
