1.000000,0.000000,0.000000,0.679061
0.999921,0.000000,0.012591,0.679007
0.999683,0.000000,0.025180,0.678846
0.999287,0.000000,0.037766,0.678578
0.998732,0.000000,0.050345,0.678203
0.998019,0.000000,0.062916,0.677722
0.997148,0.000000,0.075477,0.677138
0.996118,0.000000,0.088027,0.676451
0.994931,0.000000,0.100562,0.675662
0.993586,0.000000,0.113082,0.674775
0.992083,0.000000,0.125583,0.673791
0.990423,0.000000,0.138065,0.672712
0.988606,0.000000,0.150524,0.671542
0.986633,0.000000,0.162960,0.670284
0.984503,0.000000,0.175370,0.668940
0.982216,0.000000,0.187752,0.667514
0.979775,0.000000,0.200105,0.666010
0.977177,0.000000,0.212425,0.664431
0.974425,0.000000,0.224712,0.662782
0.971518,0.000000,0.236964,0.661066
0.968458,0.000000,0.249178,0.659289
0.965244,0.000000,0.261352,0.657454
0.961876,0.000000,0.273485,0.655566
0.958357,0.000000,0.285574,0.653630
0.954685,0.000000,0.297619,0.651650
0.950862,0.000000,0.309616,0.649633
0.946888,0.000000,0.321564,0.647583
0.942764,0.000000,0.333461,0.645505
0.938491,0.000000,0.345305,0.643404
0.934068,0.000000,0.357094,0.641286
0.929498,0.000000,0.368827,0.639157
0.924780,0.000000,0.380501,0.637021
0.919916,0.000000,0.392115,0.634883
0.914906,0.000000,0.403667,0.632751
0.909751,0.000000,0.415155,0.630628
0.904451,0.000000,0.426577,0.628520
0.899009,0.000000,0.437931,0.626433
0.893423,0.000000,0.449216,0.624372
0.887696,0.000000,0.460430,0.622341
0.881829,0.000000,0.471570,0.620347
0.875821,0.000000,0.482636,0.618395
0.869675,0.000000,0.493626,0.616488
0.863390,0.000000,0.504537,0.614632
0.856969,0.000000,0.515368,0.612833
0.850412,0.000000,0.526117,0.611093
0.843720,0.000000,0.536783,0.609419
0.836895,0.000000,0.547364,0.607813
0.829936,0.000000,0.557858,0.606280
0.822846,0.000000,0.568264,0.604825
0.815626,0.000000,0.578580,0.603450
0.808276,0.000000,0.588803,0.602159
0.800798,0.000000,0.598934,0.600955
0.793194,0.000000,0.608970,0.599842
0.785463,0.000000,0.618909,0.598822
0.777608,0.000000,0.628749,0.597899
0.769630,0.000000,0.638491,0.597073
0.761529,0.000000,0.648131,0.596347
0.753308,0.000000,0.657668,0.595724
0.744968,0.000000,0.667101,0.595205
0.736509,0.000000,0.676428,0.594790
0.727933,0.000000,0.685648,0.594482
0.719243,0.000000,0.694759,0.594280
0.710438,0.000000,0.703760,0.594186
0.701520,0.000000,0.712650,0.594199
0.692491,0.000000,0.721426,0.594321
0.683353,0.000000,0.730088,0.594549
0.674106,0.000000,0.738635,0.594884
0.664752,0.000000,0.747064,0.595325
0.655293,0.000000,0.755375,0.595870
0.645730,0.000000,0.763566,0.596519
0.636065,0.000000,0.771636,0.597270
0.626298,0.000000,0.779583,0.598120
0.616433,0.000000,0.787407,0.599069
0.606470,0.000000,0.795107,0.600112
0.596410,0.000000,0.802680,0.601248
0.586256,0.000000,0.810126,0.602473
0.576009,0.000000,0.817443,0.603786
0.565671,0.000000,0.824631,0.605181
0.555243,0.000000,0.831688,0.606656
0.544727,0.000000,0.838613,0.608208
0.534125,0.000000,0.845406,0.609831
0.523438,0.000000,0.852064,0.611522
0.512668,0.000000,0.858587,0.613277
0.501816,0.000000,0.864974,0.615091
0.490885,0.000000,0.871224,0.616960
0.479877,0.000000,0.877336,0.618879
0.468792,0.000000,0.883309,0.620842
0.457633,0.000000,0.889141,0.622846
0.446401,0.000000,0.894833,0.624884
0.435099,0.000000,0.900383,0.626953
0.423727,0.000000,0.905790,0.629045
0.412289,0.000000,0.911053,0.631157
0.400785,0.000000,0.916172,0.633283
0.389217,0.000000,0.921146,0.635418
0.377588,0.000000,0.925974,0.637555
0.365899,0.000000,0.930655,0.639690
0.354152,0.000000,0.935188,0.641817
0.342349,0.000000,0.939573,0.643931
0.330491,0.000000,0.943809,0.646027
0.318581,0.000000,0.947896,0.648098
0.306621,0.000000,0.951832,0.650141
0.294612,0.000000,0.955617,0.652149
0.282556,0.000000,0.959251,0.654118
0.270456,0.000000,0.962732,0.656042
0.258312,0.000000,0.966061,0.657918
0.246128,0.000000,0.969237,0.659739
0.233904,0.000000,0.972260,0.661501
0.221644,0.000000,0.975128,0.663201
0.209348,0.000000,0.977841,0.664833
0.197020,0.000000,0.980400,0.666393
0.184660,0.000000,0.982803,0.667878
0.172270,0.000000,0.985050,0.669284
0.159854,0.000000,0.987141,0.670607
0.147412,0.000000,0.989075,0.671843
0.134946,0.000000,0.990853,0.672991
0.122459,0.000000,0.992474,0.674046
0.109953,0.000000,0.993937,0.675006
0.097430,0.000000,0.995242,0.675869
0.084891,0.000000,0.996390,0.676632
0.072338,0.000000,0.997380,0.677294
0.059774,0.000000,0.998212,0.677852
0.047201,0.000000,0.998885,0.678306
0.034620,0.000000,0.999401,0.678654
0.022033,0.000000,0.999757,0.678896
0.009444,0.000000,0.999955,0.679031
-0.003148,0.000000,0.999995,0.679058
-0.015739,0.000000,0.999876,0.678977
-0.028327,0.000000,0.999599,0.678789
-0.040911,0.000000,0.999163,0.678494
-0.053489,0.000000,0.998568,0.678092
-0.066058,0.000000,0.997816,0.677586
-0.078616,0.000000,0.996905,0.676976
-0.091162,0.000000,0.995836,0.676263
-0.103694,0.000000,0.994609,0.675450
-0.116209,0.000000,0.993225,0.674538
-0.128705,0.000000,0.991683,0.673530
-0.141182,0.000000,0.989984,0.672428
-0.153636,0.000000,0.988128,0.671236
-0.166065,0.000000,0.986115,0.669956
-0.178468,0.000000,0.983946,0.668591
-0.190843,0.000000,0.981621,0.667145
-0.203188,0.000000,0.979140,0.665622
-0.215500,0.000000,0.976504,0.664025
-0.227779,0.000000,0.973713,0.662359
-0.240021,0.000000,0.970768,0.660628
-0.252225,0.000000,0.967669,0.658835
-0.264389,0.000000,0.964416,0.656986
-0.276511,0.000000,0.961011,0.655086
-0.288590,0.000000,0.957453,0.653139
-0.300622,0.000000,0.953743,0.651150
-0.312607,0.000000,0.949882,0.649124
-0.324543,0.000000,0.945871,0.647066
-0.336427,0.000000,0.941710,0.644982
-0.348257,0.000000,0.937399,0.642876
-0.360033,0.000000,0.932940,0.640755
-0.371751,0.000000,0.928332,0.638623
-0.383410,0.000000,0.923578,0.636486
-0.395009,0.000000,0.918677,0.634350
-0.406545,0.000000,0.913631,0.632219
-0.418016,0.000000,0.908439,0.630099
-0.429422,0.000000,0.903104,0.627996
-0.440759,0.000000,0.897626,0.625915
-0.452026,0.000000,0.892005,0.623861
-0.463222,0.000000,0.886242,0.621839
-0.474344,0.000000,0.880340,0.619855
-0.485391,0.000000,0.874297,0.617913
-0.496361,0.000000,0.868116,0.616019
-0.507252,0.000000,0.861798,0.614177
-0.518063,0.000000,0.855343,0.612392
-0.528792,0.000000,0.848752,0.610668
-0.539437,0.000000,0.842026,0.609011
-0.549996,0.000000,0.835167,0.607423
-0.560468,0.000000,0.828176,0.605909
-0.570851,0.000000,0.821053,0.604473
-0.581144,0.000000,0.813801,0.603119
-0.591345,0.000000,0.806419,0.601850
-0.601452,0.000000,0.798909,0.600668
-0.611463,0.000000,0.791273,0.599578
-0.621378,0.000000,0.783511,0.598582
-0.631194,0.000000,0.775625,0.597683
-0.640910,0.000000,0.767616,0.596882
-0.650525,0.000000,0.759485,0.596182
-0.660036,0.000000,0.751234,0.595585
-0.669442,0.000000,0.742864,0.595091
-0.678743,0.000000,0.734376,0.594703
-0.687936,0.000000,0.725772,0.594421
-0.697020,0.000000,0.717052,0.594247
-0.705993,0.000000,0.708219,0.594178
-0.714854,0.000000,0.699273,0.594220
-0.723602,0.000000,0.690217,0.594368
-0.732236,0.000000,0.681051,0.594623
-0.740753,0.000000,0.671778,0.594984
-0.749153,0.000000,0.662397,0.595451
-0.757434,0.000000,0.652912,0.596023
-0.765595,0.000000,0.643323,0.596698
-0.773634,0.000000,0.633633,0.597473
